lat,cdf
3,3.8827487531523e-07
4,0.79625858330146
5,0.99795728588097
6,0.99923859296951
7,0.99949640748672
8,0.99952591637724
9,0.99953174050037
10,0.99953834117325
11,0.99954105909738
12,0.99954494184613
13,0.99954727149538
14,0.99955193079389
15,0.99955348389339
16,0.99955697836727
17,0.99956047284114
18,0.9995643555899
19,0.99956707351402
20,0.9995690148884
21,0.99957250936228
22,0.99957522728641
23,0.99957755693566
24,0.99957911003516
25,0.99958299278391
26,0.99958532243316
27,0.99958804035729
28,0.99958998173167
29,0.99959347620554
30,0.99959502930505
31,0.9995973589543
32,0.99959852377892
33,0.9996020182528
34,0.99960318307743
35,0.9996051244518
36,0.99960784237593
38,0.99961211339956
39,0.99961638442319
40,0.99961754924781
41,0.99962065544682
42,0.99962143199657
43,0.99962376164582
44,0.99962609129507
45,0.99962842094432
46,0.99962997404382
47,0.9996319154182
48,0.99963424506745
49,0.99963618644183
50,0.99963773954133
51,0.99963968091571
52,0.99964317538959
53,0.99964395193934
54,0.99964705813834
55,0.99964783468809
56,0.99965171743684
57,0.99965443536097
58,0.99965598846047
59,0.99965637673535
60,0.9996587063846
61,0.9996602594841
62,0.9996618125836
63,0.99966258913335
64,0.9996649187826
65,0.99966569533235
67,0.99966841325648
68,0.99966957808111
69,0.99967074290573
70,0.99967268428011
71,0.99967346082986
72,0.99967423737961
73,0.99967656702886
74,0.99967734357861
75,0.99967812012836
76,0.99967967322786
77,0.99968239115199
78,0.99968277942687
79,0.99968433252637
80,0.99968549735099
81,0.99968666217562
82,0.99968743872537
83,0.99968899182487
84,0.9996901566495
85,0.99969209802388
86,0.99969287457363
87,0.999694815948
88,0.99969675732238
90,0.99969753387213
91,0.99969908697163
92,0.99970180489576
93,0.99970296972038
94,0.99970374627013
95,0.99970646419426
96,0.99970840556864
97,0.99971034694301
98,0.99971073521789
99,0.99971228831739
100,0.99971384141689
102,0.99971539451639
103,0.99971733589077
104,0.99971888899027
106,0.99972044208977
107,0.9997216069144
108,0.9997231600139
109,0.9997247131134
110,0.99972587793803
111,0.99972743103753
112,0.99972859586215
113,0.99973014896166
114,0.99973131378628
116,0.99973325516066
117,0.99973480826016
118,0.99973597308479
119,0.99973791445916
120,0.99973907928379
121,0.99973985583354
122,0.99974102065816
123,0.99974257375767
124,0.99974373858229
125,0.99974451513204
126,0.99974645650642
127,0.99974762133105
128,0.99974800960592
129,0.9997499509803
130,0.9997515040798
131,0.99975189235467
132,0.99975383372905
133,0.99975538682855
134,0.99975655165318
135,0.99975732820293
136,0.9997592695773
137,0.99976043440193
138,0.99976121095168
139,0.99976237577631
140,0.99976431715068
141,0.99976587025018
143,0.99976742334969
144,0.99976975299894
145,0.99977130609844
146,0.99977208264819
147,0.99977285919794
148,0.99977441229744
149,0.99977674194669
150,0.99977829504619
151,0.99978023642057
152,0.9997814012452
153,0.9997845074442
154,0.99978567226883
155,0.99978644881858
156,0.99978683709345
157,0.99978994329245
158,0.99979033156733
159,0.99979071984221
160,0.99979266121658
161,0.99979460259096
163,0.99979537914071
164,0.99979770878996
165,0.99979965016434
166,0.99980003843921
167,0.99980159153871
168,0.99980314463822
169,0.99980469773772
170,0.99980663911209
171,0.99980702738697
172,0.99980858048647
173,0.9998097453111
174,0.99981091013572
175,0.99981168668547
176,0.99981323978497
177,0.99981401633472
178,0.99981556943423
179,0.99981673425885
180,0.99981789908348
181,0.99981867563323
182,0.99982022873273
183,0.99982139355735
185,0.99982372320661
186,0.99982527630611
187,0.99982566458098
188,0.99982877077999
189,0.99982954732974
190,0.99983032387949
191,0.99983187697899
