lat,cdf
3,2.3525675333918e-07
4,0.87693319296347
5,0.99756532785969
6,0.99899004275791
7,0.99931493233428
8,0.99934927982026
9,0.99935986637416
10,0.99936551253624
11,0.99936880613079
12,0.99937257023884
13,0.99937539331988
14,0.99937774588742
15,0.9993798631982
16,0.999383862563
17,0.99938668564404
18,0.99938974398184
19,0.99939115552236
20,0.99939468437366
21,0.99939633117093
22,0.99939938950873
23,0.999401036306
24,0.99940362413029
25,0.99940550618431
26,0.99940856452211
27,0.99941091708964
28,0.99941256388691
29,0.9994151517112
30,0.99941844530575
31,0.99942032735977
32,0.99942244467055
33,0.99942409146783
34,0.99942714980562
35,0.99942903185965
36,0.99943114917043
37,0.9994327959677
38,0.99943679533251
39,0.99943891264329
40,0.99944079469731
41,0.99944314726485
42,0.99944549983238
43,0.99944808765667
44,0.99944973445394
45,0.99945326330524
46,0.9994539690755
47,0.99945632164303
48,0.99945820369706
49,0.99946149729161
50,0.99946243831862
51,0.99946479088615
52,0.99946573191317
54,0.99946949602122
55,0.99947090756174
56,0.99947302487252
57,0.99947608321031
58,0.99947678898057
59,0.99947843577785
60,0.99947961206161
61,0.9994821998859
62,0.99948314091291
63,0.99948478771019
64,0.99948525822369
65,0.99948855181824
66,0.99948996335876
67,0.99949184541279
68,0.99949302169655
69,0.99949560952084
70,0.99949702106136
71,0.99949772683162
72,0.99949890311539
73,0.99950102042617
74,0.99950243196669
75,0.99950360825045
76,0.99950572556123
77,0.99950713710175
78,0.99950831338552
79,0.99950948966929
80,0.99951113646656
81,0.99951278326383
82,0.9995139595476
83,0.99951466531786
84,0.99951654737189
85,0.9995174883989
87,0.99951960570968
88,0.99952125250695
89,0.99952219353397
91,0.99952407558799
92,0.99952595764202
93,0.99952760443929
94,0.99952948649332
95,0.99952995700683
96,0.99953183906086
97,0.99953325060138
99,0.99953536791216
100,0.99953654419592
101,0.9995386615067
102,0.99954007304722
103,0.99954054356073
104,0.99954195510125
105,0.99954360189852
106,0.99954477818229
107,0.9995452486958
108,0.99954666023632
109,0.99954807177684
110,0.99954971857411
111,0.99955042434437
112,0.99955136537138
113,0.99955395319567
114,0.99955418845242
115,0.99955559999294
116,0.99955677627671
117,0.99955912884424
118,0.999559364101
119,0.99956101089827
120,0.99956171666853
